,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,user_id
19858,3.0,1,1,T,25,9,SEh8osVJQmmMyjJzUbXp6g
19859,3.57,1,2,Brandy,9,12,QFd3dM160KRCN2q1Sx892A
19860,4.22,0,1,Jeff,9,0,0zIaJc-aBv5yj_PeVVuw3g
19861,3.0,0,0,Joe,1,0,grnD6FkgzcMxommSENftPg
19862,3.0,0,0,Rhonda,1,0,RTJiQ-KV2L32watwxwjQ-w
19863,1.0,0,0,m,2,1,AS6Puw52STSa7a1Ri_nqMw
19864,4.6,0,1,Nels,5,1,M4PMmzaJQ2d32NazDqjxyQ
19865,5.0,0,0,Susnata,1,1,cX0xcnJwVnSJL3_aixesmA
19866,1.0,3,4,JASON,2,11,KwQs1O_M5Y83LYrmES7KIQ
19867,4.0,1,1,Joe,1,1,9rCbgSsk4DZ-14bQ0MnUuA
19868,2.5,4,14,Phillip,9,12,N9iTCYtxD4ost8XbbyS7Eg
19869,4.53,1,0,Holly,20,15,7eQBPRSWX9s7VJUneIFoXA
19870,5.0,2,1,Dennis,3,3,yzvhcpxZ56YwYLX9YQNRjQ
19871,4.0,0,0,Alison,1,0,V05PwCcYNiA871w0qhbH9w
19872,3.07,428,456,Steven,271,876,88eJe5ywmYrrM_IyPyx8kw
19873,4.25,2,0,Elina,13,4,YoxNzVXx32Kxaav6lyOQNw
19874,3.45,2,1,Lyndsay,12,4,3fAs2AX2nNsAqju8ltnMAw
19875,5.0,0,0,Charles,1,0,F0ynyzcDgCm_lRFgQ-c4hQ
19876,5.0,2,0,Justin,2,3,V6kXj_qlhLDXLA4_mJLeUA
19877,4.0,1,5,Stan,4,2,L14jRpfyoFngFPeJiwj8FQ
19878,2.0,0,0,Tammy,1,0,3PIUDC4TnDytAG3hU9y-wA
19879,3.44,9,7,Kevin,34,18,P0oQ3cxOU5peH7qkKE6saQ
19880,4.0,1,0,Dmitry,4,1,TkYC_SCoOxuqQU24EFDcvw
19881,3.0,0,1,Casey,3,4,I8HW-b_uWtlmEy_2uiGK_g
19882,5.0,0,0,Daryl,1,0,W3KiZ6VyP8HBFGVck_DPnw
19883,3.7,47,26,Chris,33,67,XOxQEeYRZOPdJDqOHnhYig
19884,3.88,484,468,Meghan,286,704,6LkJLvvNdr2nNMf40xvWjQ
19885,4.0,5,1,Savannah,6,9,J6WzbPpGV1PYggO58M3GQw
19886,3.79,418,246,Cheri,260,526,egpOSwOgYdobFaMfUhu7qw
19887,4.69,7,2,Douglas,13,14,TNkLN34v5aU1gku_0KLwXQ
19888,4.0,0,0,Marcus,2,0,BYuF8mLZ4i4uoh3UR_yTQQ
19889,5.0,0,0,Jack,1,0,YDk5-q66hq6UWydldMG-3Q
19890,4.0,0,0,Serena,4,5,3MIXmxmewdE8QU0XoU95kQ
19891,4.5,0,0,Ameen,2,2,6J_V3M-6k7hziNfuWTGh2A
19892,5.0,0,0,Ingmar,3,0,TOo1v3ahf_OsgmAEcrz9Eg
19893,3.81,7,3,Dan,32,22,kQn8UFF71x0vbQErPCSXtA
19894,5.0,0,0,Todd,2,1,a7CfHv7OodtEHSM85JdLSQ
19895,3.5,2,0,Jacqui,2,1,6rIEChxo3GyKLfJQtim1cw
19896,2.6,0,0,Jana,5,0,wL4-HR-ogmYCTRxB2Qb6Mw
19897,4.68,2,4,Leslie,25,10,JB--t0I_L64HxfAVqDEKHw
19898,4.75,0,0,Elliott,4,1,ARcfT1aBg5Afkv7bgvtNHg
19899,3.84,18,9,anita,25,31,lBMCBwbAhfgb5oKqilA7CA
19900,4.1,8,1,david,10,19,lSn-iXJGdr-jafzxFrdCeg
19901,1.0,0,1,Kameron,1,2,xPkLS5DmQ_zHAOgNtnGsLA
19902,3.9,2,1,Rachel,11,7,Vh6QXQk7DhP5tPDfY4_KCg
19903,4.5,3,0,Dee,9,3,VoP6HCbPnn-DOQ_-MvQFCA
19904,3.27,26,19,Roberto,23,50,ZOfpCtE7a6KK8Dj5Bq_4Xw
19905,3.83,1,2,Stephanie,18,9,ALysT3oGatOgP9mY4BP4mA
19906,4.25,1,1,Anurag,8,2,M6oZyb6fe5W2JXVQ3so05A
19907,3.22,6,3,ginger,9,9,JOh8htsRYzNEWbpBav9xTQ
19908,5.0,0,0,Lindsey,1,0,CKZTD59ino1MauWJCWTcRA
19909,4.0,2,0,Brett,2,2,DRlg0Uif5Ii4ytsKJLmhLg
19910,3.67,1,0,Damien,3,3,q7BF53ZW37csrdWV4KQoYQ
19911,5.0,0,1,Dana,1,1,Sump8RdAjtJiocZAvZM9eA
19912,3.7,171,81,Sirinda,535,415,W3y88nu7xi2gtOJU96fRXA
19913,4.57,11,7,Mark,14,36,joFHyQyg2G8LnB9Ne3oBDQ
19914,3.5,0,1,J,6,4,DJAHqaN54N8wcgjRbrqQDA
19915,3.93,6,0,Calvin,14,15,R0LDqSUJhqiws2x4gcRexQ
19916,5.0,0,0,Maryann,2,0,DALNBnk8FRV_43xaRwkVyw
19917,1.0,0,0,D,2,1,Am9o_-bKV_yPxVY1fp7XZQ
19918,4.0,1,2,Costa,3,4,tkCrjB1Lkog9aTiy9F2qvQ
19919,4.0,0,0,Vito,1,1,IgTTfCvLI2o9RyAuF2yrJA
19920,2.0,0,0,Kelly,1,0,012iOVBiZfpK67KUCHBFdw
19921,3.85,31,36,Mark,129,111,Z6_d6w5G5QkosYMRhct_Vw
19922,3.39,24,19,Mel,83,46,8dRphQ8Mw9MvDLvgQiLbhg
19923,3.9,20,7,Rebecca,168,28,rhb8tUO6p6iUgDgm4JMc8w
19924,4.0,55,42,Justin,87,63,U2Khug3FFLzhjuqCb5ltsQ
19925,1.0,0,0,Clint,1,0,h25aQinadF5-9eYlPqxaAQ
19926,3.35,11,20,Gerson,48,51,9F3ZmyGKIA6ALNWgEq3Log
19927,4.29,1,0,Erik,7,4,RwCAqNrlg-odTdVyCYyLlg
19928,3.95,27,14,Tim,59,53,yHZGzN6jFSGIpMU27g-RWg
19929,3.69,0,1,wicked,15,10,jXIjfhfPra32b_6DodqQHw
19930,5.0,1,0,Tracey,4,3,OHSY29xNXlsfLKyZWWR2ZQ
19931,4.2,0,1,April,5,3,UJYQSOgnkvDcsEWJpn3oIw
19932,3.44,701,310,Gina,713,1295,gDl4dMYPpuuIaNAW_Bh3qQ
19933,5.0,1,0,Lisa,1,2,kAOPnRMLTgIKy2498y2_pg
19934,3.0,1,2,mary ana,5,11,4pBuWSoAu3QBJhJSypwNwQ
19935,5.0,0,2,Karen,6,0,bxQ0ONnN-zG--CH5XX9nVw
19936,4.0,0,0,Michael,1,0,GAGFZkfLFZDLKCCQBr1CkQ
19937,5.0,0,0,Martin,1,3,GUIssMjHzsfFs8W3E7lJlw
19938,5.0,0,0,Steve,1,2,Y3oiIwIVjiazTX8W6sA71g
19939,5.0,0,0,Theo,1,0,n8d36yfgt21YEIMoV4TzrA
19940,4.0,7,2,Erik,15,21,OTs44TUNInIwVDX4JkYFgg
19941,2.0,0,5,Todd,3,3,9db0Yv3gT2xmkAhL53WFqA
19942,4.0,0,0,Brett,1,0,9cGbd7Qv15LlWO8JJe22lQ
19943,3.96,117,157,Faith,71,219,Mmew2rqnwj8FW3qD9wsaQQ
19944,3.71,59,41,Charisse,35,85,zK8uE0OU0M5yqOMJQ8xmvA
19945,3.33,35,36,Gloria,6,37,lr9jeBK-8E7FI2etUa2JFQ
19946,4.27,1,1,Brandon,11,5,fE5cFZwRgvTYK78bYTFy0Q
19947,3.73,3,0,Melissa,40,19,lv5jHtbwcU_tTw_xQuFr9g
19948,3.3,1,3,Stephanie,10,12,YDuK0AhZ-dPtXKMQZZ605Q
19949,3.84,9,4,Jennifer,20,22,sXEfi0mljxTLJTAwWfH0Qg
19950,4.25,2,0,Jannette,4,5,jcqA92E_C1TfHOnd7rupkA
19951,2.0,0,1,Valerie,2,3,9uGGuw67bLmfu0NHrs-nUQ
19952,2.0,0,0,Deborah,1,0,Rxtyw8vApQ6Qb9Kk6Qg78g
19953,4.2,3,2,Mishka,5,11,V6DJa0Q_DINiG4siSLogrA
19954,4.0,0,1,Joe,3,0,yVANfNfAdnIFqjvSKaDfCg
19955,4.41,13,3,Coll,22,31,l10D-c0hAKNfMRwRtbMxAg
19956,4.3,5,1,Matthew,10,11,KbeD888T4VpMDykOJJ5oGw
19957,5.0,0,0,Jeremy,3,1,9ZDDMgEGzFTShn2_7Btq7Q
19958,3.39,102,100,Frank,183,187,cg4em4uXe5ab5qH7pB01gg
19959,3.44,52,79,Jeremy,215,204,KYeLSM3MQpirmHukVV5Iow
19960,5.0,0,0,Shaina,1,2,pnjtFSrqRddK8AD4LBO1kA
19961,4.07,12,7,Clayton,27,22,aaRJUHbkR7nwxP3JU7m6PQ
19962,4.5,14,5,stephanie,9,16,3_tMJjAsNaRlEpNTDvqDbw
19963,4.58,2,3,Jayson,21,14,jdPaIEMrUpzR4-dC-o5zSw
19964,1.0,0,0,Senorita,2,5,W5S41c1sOeeRARcXti39gw
19965,3.15,1,0,Bri,14,12,tbw2F0N_amIUYsTcxqY21Q
19966,3.94,105,115,Ivy,118,138,QjZgwWyBtedDGlvocUcW5g
19967,3.0,0,1,Lori,2,0,wcQZGCHp8fNJgfU6ajsAhQ
19968,5.0,0,1,Mark,2,0,4jRLws6kVf7pm21p9k0eCQ
19969,4.71,1,1,Humberto,7,2,GGx560YuuFyrRo7X_-d-Vw
19970,4.0,0,0,Kevin,1,0,rZZT2MVp66wwVs4AZt7Lvg
19971,2.5,0,0,Bintang,2,1,lUSbjjTl8hdxu8_UXt_3AQ
19972,4.4,0,0,Brooke,5,2,AHlyQHSgGTF6_Dojd9l6LA
19973,4.0,0,0,Tera,1,0,aDlFfnEVzLkabkeZAmc1Zw
19974,3.5,0,1,Mike,4,0,6pjDDUwDeHKOUmuJ3bYkYw
19975,3.5,2,1,Layal,8,4,lmYLk5MgqivrlkU0EVeF9Q
19976,4.0,0,0,Efrem,1,2,SNFNfix50ewsJBF6keMmRA
19977,4.8,0,0,Mike,6,1,jswqJJzrzGWeXVrlAVUA5g
19978,4.67,13,7,Bridget,9,21,OmXMNrjtg1HemaYe0igf6A
19979,4.0,1,0,LaRue,1,1,eHzs8A3Kz8wmf5S8P8qnAg
19980,3.98,11,5,celeste,47,59,Wd6s5An8BNp42TGQ0RPFYg
19981,4.03,57,30,Dyanna,88,159,oXkbuOiN9HDS3WgOQONfRg
19982,4.5,0,0,Phil,3,0,kERzr0_HoHFAXx8K1K1YYA
19983,3.75,6,19,Aren,4,18,l5pzI8wLr0UyvrCjDvGcRQ
19984,4.47,1,1,Robert,22,2,pyMZEyuFjQNDtozyBPvJfQ
19985,4.25,1,0,Steve,4,4,DBnsApQsd4XwRWB_AEsIew
19986,5.0,0,0,KK,1,0,zCpIz251UMRjlbwurogj5A
19987,4.09,53,48,Ricarte,23,71,4Ljy3d6c_rzBNiqgWioppQ
19988,4.0,1,1,Tracy,4,1,_eqR7bsvN7pQrAGAMrcLSg
19989,4.25,4,4,David,16,11,ye7WPJxSydB0hBpE8asAhw
19990,1.0,0,0,Peter,1,1,iantmmZxiN6D4GlbX7W1BA
19991,2.74,45,57,Chris,185,221,8qe2c5uRlAkvNFvDriBm1Q
19992,4.84,3,2,L,20,11,6__evdSzmJNAvfJjRhFH8A
19993,4.5,0,0,David,2,0,dCrd49_lbC3YAgTOZZwYmg
19994,4.39,8,7,Bella,23,23,5-lseWos744OZX-h4tNqTA
19995,5.0,0,0,Marc,1,1,xHBg0zMBCtTN39rzXjMeTA
19996,4.67,0,0,David,3,1,wN05bLB486m30Zd-X7BhuQ
19997,3.92,0,0,Carol,13,0,9pn3fWdbLLQpDXHUv5gU0A
19998,3.9,56,33,Jay,59,99,om8_0x2EprkynYwXwoKMzQ
19999,3.6,4,2,eugene,6,4,wY1vTvfdwAL1CgDcn2GhdQ
20000,3.61,42,32,Morris,51,123,nGYaT5sAuqKkd48dqX_2Kw
20001,2.67,1,3,phyllis,5,14,BaOXpwXongCGCp7LYRujxw
20002,3.6,32,17,H,20,53,M0_BP_ie-zlFGZobbClYaA
20003,3.1,20,16,Adam,52,78,W1B7CUkPaO8AOuzDEjra-g
20004,4.5,7,1,Tom,12,16,np8Cl5ZJDgxsuURXQjOHYg
20005,1.0,0,0,Nirmal,1,0,ukMCN6n8oLncIjFq8M-U8w
20006,3.2,1,1,Sam,5,7,D7H7T-Q_Y8FJI5li8ZYaiw
20007,3.6,2,1,Allison,10,4,oyd0PgqeAJt6ucRdyfUL1Q
20008,3.0,0,0,Rhonda,2,1,cJ_A79VBI5gFhUSOV90ujg
20009,5.0,0,0,Justin,1,0,gbNTNnG-ZdcdoruBxLncbA
20010,4.14,0,0,T.,7,1,9b_d5Xkut_q6KvS1XX35AQ
20011,4.2,1,0,you,5,1,BbCu_tSM7ts3MDR6ceoPBw
20012,3.8,1,1,Pierre-Andre,5,5,pEjfjv_pjdogQQ0lxZA_QA
20013,5.0,0,0,Billc,1,0,q1gHd-aGCcy0hV2y6g1uVA
20014,2.0,0,0,Melissa,1,0,MKnIpmTfppiMENTxclQLXg
20015,3.57,18,16,Christine,49,44,2bGMR2P9ZWR-mJn5aEE1EA
20016,3.14,2,0,Heidi,8,6,SwFbQrbTboesoC9hUb4vOw
20017,4.0,2,1,John,4,2,HN8W5Sh_PkAEnB8t1Ehq7A
20018,3.67,2,0,jonathan,3,4,psKTdBXAGulhg07vzT4Exg
20019,3.6,115,69,Candice,219,184,ODaJhfLyPd8OZ0DfIYaRcA
20020,3.62,1522,1367,Squirrel,408,1732,E7tozhm23vJSKBfozHWEMQ
20021,3.78,9,2,Misha,9,17,8o-fy5USj3XV3xcmOOScQQ
20022,4.3,7,1,J.,10,6,HlwNuPHnaBbXk9bAUezf4w
20023,3.0,2,2,Alexander,6,6,dWmHyKtOFWF1VEDxeqq1mQ
20024,4.0,4,0,Denise,22,4,fNA5BVYkdyJVfebWrxyolQ
20025,3.52,44,93,Will,95,67,05AcY8awfcsXX2SuJxHmBA
20026,5.0,0,0,Jennifer,2,1,-45GJdo8Ye8A1AStuUZp9Q
20027,1.0,0,0,Pauline,1,1,2DZi1cRYEMgsrM0w6Fe7cg
20028,2.32,5,20,Coleman,19,26,mTeK5mjxgZhBjvvZc5mViA
20029,3.06,1,1,Heinz,20,6,_qo_IoMloeFYEskKmcmjjg
20030,3.2,1,0,Clint,7,3,8Z2bseYAN9Bzctv6INoXGw
20031,5.0,0,0,Jacob,2,0,8hqKRV-_FWQxT28B0x9DAQ
20032,3.9,8,6,Alan,21,15,qFyloElEsowN_5zW_IYAOQ
20033,3.57,21,23,Chris,46,37,UG784xW3qdY9RF8H8VOdNw
20034,5.0,0,0,Allison,2,0,t-vEIO4oTSg176tBqIk8jQ
20035,4.62,6,1,Amy,16,16,w0WhcjDpMqYHszl-v3IGyQ
20036,4.12,11,3,Ninveh,25,25,5VnTqGce5Hf8FKQ9QY4p5Q
20037,3.67,0,0,Adam,4,5,LVG8oON22Poi9ZgnpfjaqQ
20038,5.0,0,0,Gina,2,1,tdIW9aNXf5Rm148GgW-cuA
20039,3.9,4,7,T.,61,16,Yx3HOddAlND1ykTmmmZrZA
20040,3.5,29,82,Ashley,111,127,dEqyN5C0z-9xnwnFw9J_OQ
20041,5.0,1,2,Sharon,1,2,2Uwp8zQPFA652TCuygBu9g
20042,2.33,1,0,Sabine,3,1,oGX7GZTNHwd0nKoyE2aHVw
20043,3.9,19,12,Jose,20,22,acOfAooftS7jdWlhyI0CQw
20044,3.75,10,4,Ryan,36,20,XWTlkj0Oa7Ss1F0E9ULLsQ
20045,4.15,12,6,Mike,27,36,pZZoNEg9DhlQCpbwUm9NQw
20046,4.41,5,11,Nick,19,14,TFI0Ew5F_9x6LKN8Xp5Igg
20047,4.0,6,4,Reed,7,9,P7_u7vbQnTvOTRsc5mhFCQ
20048,5.0,0,0,tomio,1,1,2lFWOX3IjvwZZLfUWcuQqw
20049,2.94,3,5,The,18,11,HSKVqGK-gibTmEVXbqDBCg
20050,4.0,0,1,Rachel,3,1,oGBDF5HoCoyIjWFpCgnybQ
20051,5.0,2,2,Luigi,1,2,4CRRRdBh0xyFm3J9csBnvQ
20052,3.0,0,1,Patrick,2,0,vMR4rbIcpQ3d_inCmlLJlQ
20053,3.69,6,7,Judye,39,23,itQlfYLl3ASVtb28XJUVXQ
20054,5.0,0,0,Arshia,1,0,ICqRKi6tE88mvvQMxLcZiw
20055,4.6,1,0,Johnny,5,2,C_pmkNPyze3U6tDMG2f33w
20056,3.4,1,1,Charles,5,2,9kDTgCBNllmp3IGy7wrrDQ
20057,3.92,37,15,Aishan,79,64,5Zl1HM8XfFjh8bELbcTgrg
20058,4.09,9,5,Dan,22,12,_HXvtPeGmaiR6Qw5x7Z0_Q
20059,4.59,5,1,Lauren,22,8,sEbZbbyhJL7Pv4z23LpGsg
20060,3.67,2,3,Plain,3,5,nFCa6DPO60ZGns67Z74BVQ
20061,3.67,1,1,Eric,3,2,8hrQV1PDeXhkw3jjpJ_gjA
20062,3.36,116,200,Rebecca,188,345,juMxkLFBuw1sSTnPS1LrZg
20063,2.0,1,1,Brandon,1,1,55xmpbApf4riQwx28sJtrw
20064,3.6,22,29,Jennifer,60,41,x3MmAEJ8qchhOoDdajCbbw
20065,3.12,5,7,Tina,34,26,GDs4_HYtMKOnpEbo18Y1dA
20066,3.51,16,10,Xuankieu,55,39,P7Zcg73x8FzszGEiC9YPfw
20067,2.75,1,1,Lori,9,4,S307BdufCJlyX_0eyuTm8Q
20068,3.74,23,24,Stephne,19,24,UXlI002lWvHNK4Q35W1EEQ
20069,3.8,2,0,alexander,6,4,ULrhskAjS_nFVeTUualWZQ
20070,3.0,1,1,Tita,4,3,5fiC7aSgkqzGX7aN0JA3QQ
20071,5.0,0,2,Scott,1,1,WRjVQEhhkENy8ILQE6HfCQ
20072,3.86,6,14,Ren,37,18,aRL6FP35Nn5TNoLFBZSaCw
20073,3.01,361,600,Pity,185,928,W9n_ZyVCXD0HfPqn6qriOw
20074,2.33,0,1,Jolene,3,2,Gzh93lma7vWTK2WiENHd4w
20075,3.0,0,1,Killy,2,2,syA-MMyQjAD_cge0RlEPvA
20076,5.0,1,0,Nikki,2,1,ae0okjfy48JlyusD9ak8Wg
20077,3.0,1,1,Alex,6,0,581sTcCdZ3154zJamwqKsg
20078,3.81,9,4,Mary,52,16,Z69Df4tlr8Ar_fKxNpTa3Q
20079,3.75,2,1,Brian,8,4,8unVTD-_xDC52YsZzUJ3mA
20080,1.5,2,3,Randy,2,4,_Ff0Kuc6t3RORTdptMKi-w
20081,3.7,590,629,Yvett,330,953,sc6wS6YOFIgtN2XuJI8_WQ
20082,2.67,1,0,Daryl,3,2,ff3NqoaitypL0N7dL-ZITw
20083,3.56,0,0,susan,9,8,yPiU7f2L6y5t7x83-88NfQ
20084,2.6,1,5,Payton,5,16,Nd2l1DGMO8z4ZyQnFD-UFA
20085,4.12,2,1,Brennan,9,19,CdQi_Vj7xgr8k0dXLcO3Gg
20086,4.08,9,5,Chris,13,13,S5bWqIBdnW38Sa9Be0HRjA
20087,4.2,3,1,Michael,6,12,nnZLdzxFz4gKbDHpqbVB2A
20088,3.86,0,1,Kristin,7,1,VR3knsuJlZx3Ulx0WRpuWw
20089,4.0,1,0,Philippe,1,1,RvM6eDZyLvYeAmu46RLf2A
20090,3.49,102,84,Annie,136,226,V-q4RBu_bgnM_yFbUEChKA
20091,3.37,10,25,Viretha,68,64,K5oJ9aQth_Ltg3Awgjy-wA
20092,1.59,1,2,Parker,22,15,l0tFyukya2-GQfJCXpSArQ
20093,3.67,0,0,Allsure,4,2,E6oxWmc0kRo8G35quxlTcw
20094,1.0,0,0,Wayne,2,0,2yFfjU8DD0v_ywkz2AkDVw
20095,4.2,1,0,Mike,6,7,lCkjeDVdhqhdM-GnmGOuMQ
20096,2.5,1,2,Jesse,2,2,RlU9K_W0c7qzzORj1RV6Yw
20097,2.6,0,4,kristi,5,23,H7vCTn00KcfXf__5m65zpg
20098,4.67,1,1,Michelle,3,2,_00XHr9on_5mWtaiYtdZjg
20099,4.09,71,50,David,55,88,gqpWictKApC_rWpkmR8hfg
20100,3.5,0,0,Tom,4,2,a9iRoBGgT79tKTLnQKf4yQ
20101,4.0,0,0,Brittany,1,1,1qY3Pj9MNXIw8tfvwPVOuQ
20102,3.43,130,118,Matt,104,176,Z1lPtIHU7bRoIvuVa01H5w
20103,5.0,2,3,Jeovanny,2,4,lfhkxa91b1bj42kmNQ_WMw
20104,3.5,282,386,Laura,221,415,tBkuKR6UDj-XkgtXoTANZg
20105,2.67,0,0,Lynn,3,5,crZgvDuwdQATFeeMu3c8Gw
20106,4.2,1,1,August,5,2,z1uvpp722C7WBmaGiNyeOw
20107,4.83,0,0,Debbie,6,0,qqMDuKGPd1g4S3oepZZ7MA
20108,4.67,4,2,Alla,3,10,YzZI-nzzrpqN1Q4PVIQBzA
20109,3.6,34,13,Elyse,107,82,QEYTm3qf6Kmp0VmamXQW_A
20110,3.24,54,106,Jake,46,165,VrkCU_shiE1KIXpjllGp2w
20111,3.75,2,3,helene,5,4,v4taYIkLwdnkM8dONdw8-g
20112,4.38,8,7,Harrison,48,16,kXT3pVtElactR8nFmeLbbg
20113,3.2,1,0,Jeff,5,5,8R_D8gXoLU2AjEs0dOxXow
20114,3.64,3,4,Karen,22,7,7cucTtf-UbtDxnvFnnb1jw
20115,4.38,2,4,Donald,8,5,nxAuvkD9GkMpZK7BYczuPQ
20116,4.23,1,2,Tiffany,13,7,j0CbgXhpwS8b7qKgZnPmWw
20117,3.0,1,0,Denise,9,2,9JR1jGKMkK2IzFEo_3i-jA
20118,3.86,351,201,mike,127,440,ohRev2g3tvXpV3gBnhC-og
20119,3.5,1,1,Madison,6,6,0TcsvfCwR5nUvVmbuTfNmQ
20120,4.08,37,38,Erica,79,91,TSbXZv1Xq81tReSucYJ56w
20121,4.8,2,0,Loretta,6,5,YZcDv6H5cvIijy851iut2w
20122,3.0,0,0,Jennifer,3,1,uD5P5FpHEMzcfMSZM09oKQ
20123,4.0,1,1,deborah,4,7,1dgP4KWLg0kjAhbjnWEGEA
20124,4.2,8,2,Laura,22,20,IAP_FL_VKSq_1OgzuiDyKw
20125,4.0,2,1,K,4,5,1au5K95-w3ivhQeKK4m4xA
20126,5.0,0,0,Caitlin,1,0,TuaDnUlUg4VrQOx6VY8FkA
20127,3.0,1,0,Kelly,3,1,vuhfGYfkxQBueaCly6rn0Q
20128,3.62,10,4,Jeremy,13,15,Zbz3Px5sy0vlY9zqMYIOcA
20129,4.5,0,0,Mike,2,0,9xarmXumXS89QVVRoGoM3Q
20130,5.0,0,0,Miton,1,0,7ieg0qMBD7b6hqwJ4F6D_w
20131,4.33,0,0,Don,9,3,Y6B1tCtfbc0BaRCIptV09g
20132,2.0,0,1,Colin,1,0,HtT2V6EWBbD9mQOT8JflRw
20133,1.33,0,1,Angie,3,2,EzraJJWq8SqcF3FDkpA9Cw
20134,2.73,1,3,Ann,11,18,DDZIL0LN-s0SDOdZQ5PFXw
20135,4.57,13,2,Aaron,14,15,VW7Fc5rqe7XjJdHOzMPo5A
20136,5.0,0,0,Eric,2,0,i46dWiEb68bIO_wQ_2bccg
20137,4.75,2,2,Jennifer,5,4,-mYPtiK_0QGlLFUtBtEfQg
20138,5.0,0,0,Victoria,1,0,a0lwNc96ygx_HdOdEBc4ew
20139,4.26,9,1,Rachel,23,20,BGzYj1GQ1gwIhd5cYIfU8A
20140,4.03,8,27,Matt,30,20,o7TRSIrH9UCznQZV0THAEQ
20141,4.0,0,0,Jessica,4,0,jk-W7Pq5yrQg8R3sh3D6XQ
20142,4.0,0,0,Nicholas,1,0,Vd1lCsB9-O18Nj8HOZyfCw
20143,3.22,13,19,kris,18,37,PR1RjMIy5ramcfn--tvLCQ
20144,4.0,17,19,jason,30,37,mRTY_S2IQyAweG0pLNOgLQ
20145,4.5,3,1,Craig,8,8,3Wtagum-rUFqdKsbEDj8Gw
20146,4.83,63,14,stephan,6,82,3AG-0UVeO3_zK0axpVHzdA
20147,3.67,2,1,Rachel,3,4,aUkgCOSMkbGqLPnnekiEXg
20148,4.0,4,0,Gregory,2,6,-i2t7WMFOAujFAUBhxpknQ
20149,5.0,0,0,Jilliann,1,0,2tHomdjrNIabZ06Yczp_zw
20150,5.0,0,2,Cathryn,2,0,rbHxHwdchoZu5sxb8fvUiw
20151,4.5,0,2,Kasia,4,1,GvubN02IRi0Yy7h_QRe9OA
20152,2.77,4,11,Mark,13,24,0VExqsOAcyzvuPXRuJCVWA
20153,3.92,78,85,keri,157,198,fFoRIzbwpMiv3BvfdtdlXQ
20154,5.0,0,0,Brenda,1,0,Aj5a_ik5B7sgaoJ6Jlj--Q
20155,4.5,0,1,Rebecca,6,1,i3VA4fQJnTmCgLu5MgIp2g
20156,5.0,1,0,Edwin,4,0,jHFiaJEXapLCVE75-w3wKA
20157,3.5,0,5,RW,22,13,wyBpsZPCTWXdGLIeQTGTNg
20158,3.65,4,0,Armando,20,23,bIlYtJE3y0iWJLdWyN9p9g
20159,4.75,3,3,Marie,9,10,WZuKWhF_8Tt3JNjxmdyhMg
20160,3.0,0,0,M,2,1,P7cXpacoIDadhpqjyDj2Zw
20161,4.0,3,1,Dee,11,9,nyDx53hrnTvUlklCPe501g
20162,2.6,1,3,Tom,11,8,4F03EsrWxSjf9tMuJJ7uog
20163,3.47,236,244,Tammy,156,387,BSCzgh6khzg5w4QmJ-qgzw
20164,5.0,0,0,Jeniffer,1,0,zV7BadVJGeuyWqKQc9fSWA
20165,4.0,8,4,Jamie,14,21,n4XK00xUfqEaLfNOz0HOJg
20166,3.5,1,3,Lauren,6,3,PzFDbb0pOmEjgIxtWr0DyQ
20167,3.33,3,1,Drunken,10,4,lScUdUrV2uX-HZPPik3QTg
20168,4.33,0,0,Michael,3,2,94fpJOqojB0TP0nukSCz_A
20169,3.33,1,0,Kathy,7,3,JwVd8Ba7vg1hRHKjijqJlA
20170,5.0,0,0,Starla,1,1,Rv-V8gSrYjmelEytyepVnw
20171,3.56,10,7,Kat,55,17,Tb31E32TYfJmSH5WXPm8KA
20172,5.0,0,0,Jean-leon,1,1,09tyhxznpu1H2q4BNvL6gw
20173,3.98,30,29,Ernie,94,90,3TXEOX7mWcvkdXPmAP3LYg
20174,4.11,0,0,Jillian,9,2,Xo3_QBJa1_rVpSaPi03Wzw
20175,3.67,1,3,Jess,6,9,ygd8sPWhtyr0Y5Cw2mOy1Q
20176,5.0,0,0,Turkey,1,0,sTMwMsdbQxXKbJeEeNPhsA
20177,5.0,0,0,Marti,2,0,b-kY8Y11ALSAm8qp4PyRyg
20178,4.59,5,10,Christine,22,35,qWpI_t45scPrq6RDj8AW3g
20179,3.47,135,65,James,322,181,JAzJXjfXDuMpQ87QFfjrZA
20180,4.0,0,0,Kevin,1,0,SPjtWsAVLaX4ttHDNDutwQ
20181,5.0,0,0,Darryl,1,0,nI6Twinxvba003J6Q8r-Yw
20182,3.67,0,0,Audrey,3,5,ACeqiaLMN41QQ-RL7GiiBA
20183,3.0,0,0,G,2,1,1R-eQAFJcYvlg9jZi_QfMQ
20184,4.07,1,1,Mary,29,2,03Oz66jJqOPXszYgQKhusw
20185,4.0,0,0,Karen,6,3,9jpNSjHDWCU6yliX213nAg
20186,5.0,0,0,Jim,1,0,QnCzzt-JoG5qtOjJfSn4Ew
20187,3.42,6,9,Alexis,12,12,PaqJWbuHWQ2EYDeiShUfYA
20188,5.0,0,0,Lynne,1,0,EG1CvRUKbP3Gh82sztMKyQ
20189,4.0,21,4,Chloe,8,30,AXqt75N9cWVAxIRHsl6VAw
20190,3.0,1,0,Kristin,2,1,KTOeGcxhlgohjRck0el0-g
